,major_violation_personal_hygiene,restaurant_address_address,restaurant_address_city,:@computed_region_5s6d_2f32,minor_violation_personal_hygiene,:@computed_region_x3q3_gi3e,major_violation_inadequate_cooking,major_violation_improper_holding_temperature,restaurant_address_zip,major_violation_unsafe_food_source,inspection_date,:@computed_region_3ini_iehf,w3alcd,minor_violation_unsafe_food_source,major_violation_contaminated_equipment,minor_violation_improper_holding_temperature,minor_violation_inadequate_cooking,minor_violation_contaminated_equipment,indbdate,restaurant_address_state,doing_business_as,:@computed_region_5bih_7r3y,coordinates,major_sum,minor_sum
0,0,1900 M L KING JR WY,BERKELEY,,0,,0,0,,0,2018-10-18T00:00:00.000,,FA0000087,0,0,0,0,0,2019-10-14T05:00:01.000,CA,#1 GAS  1099/1616,,,0,0
1,0,1775 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-14T00:00:00.000,1,FA0001360,0,0,0,0,0,2019-10-14T05:00:01.000,CA,24 HOUR FITNESS #704,14,"[-122.280682, 37.891296]",0,0
2,0,2900 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-06-26T00:00:00.000,13,FA0001954,0,0,0,0,0,2019-10-14T05:00:02.000,CA,2900 COLLEGE AVE CAFFE LLC,19,"[-122.253179, 37.858356]",0,0
3,0,1501 UNIVERSITY AVE,BERKELEY,1495,0,5,0,1,,0,2019-08-09T00:00:00.000,8,FA0000090,0,0,0,0,0,2019-10-14T05:00:01.000,CA,7-ELEVEN/1501UNIV  1099/1615,6,"[-122.281552, 37.870513]",1,0
4,0,2887 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-05-03T00:00:00.000,13,FA0000539,0,0,0,0,0,2019-10-14T05:00:01.000,CA,7-ELEVEN #16192  1099/1615,19,"[-122.253219, 37.858756]",0,0
5,0,2601 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-06-03T00:00:00.000,12,FA0000709,0,0,0,0,0,2019-10-14T05:00:01.000,CA,7-ELEVEN STORE  1099/1615,20,"[-122.25868, 37.863091]",0,0
6,0,2000 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2018-10-03T00:00:00.000,6,FA0001333,0,0,0,0,0,2019-10-14T05:00:01.000,CA,7-ELEVEN STORE #2369-36482A,28,"[-122.292131, 37.868815]",0,0
7,0,900 GRAYSON ST,BERKELEY,1502,0,8,0,0,,0,2019-07-31T00:00:00.000,5,FA0000442,0,0,0,0,0,2019-10-14T05:00:01.000,CA,900 GRAYSON,11,"[-122.292357, 37.855317]",0,0
8,0,1941 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-11T00:00:00.000,6,FA0000266,0,0,0,0,0,2019-10-14T05:00:01.000,CA,99C ONLY STORES,2,"[-122.292391, 37.870123]",0,0
9,0,2340 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-04-16T00:00:00.000,12,FA0001810,0,0,0,0,0,2019-10-14T05:00:02.000,CA,ABE'S PIZZA,18,"[-122.259034, 37.868001]",0,0
10,0,1842 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-21T00:00:00.000,7,FA0001575,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AB'S CAFFE,4,"[-122.26025, 37.875624]",0,0
11,0,2115 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-09-04T00:00:00.000,6,FA0000274,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ACME BAR,28,"[-122.291616, 37.867741]",0,0
12,0,2992 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-05T00:00:00.000,13,FA0001014,0,0,0,0,0,2019-10-14T05:00:01.000,CA,A'CUPPA TEA,1,"[-122.252967, 37.856215]",0,0
13,0,3075 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-06-24T00:00:00.000,2,FA0001400,0,0,1,0,0,2019-10-14T05:00:01.000,CA,ADA'S CAFE,26,"[-122.269557, 37.853182]",0,1
14,0,1966 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-24T00:00:00.000,8,FA0001535,0,0,0,0,0,2019-10-14T05:00:01.000,CA,A DORA PIE,32,"[-122.271471, 37.871707]",0,0
15,0,1444 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-28T00:00:00.000,7,FA0001354,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AFC SUSHI @ SAFEWAY #691,8,"[-122.269489, 37.880983]",0,0
16,0,1730 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-02-14T00:00:00.000,7,FA0001722,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AGRODOLCE,3,"[-122.268883, 37.875952]",0,0
17,0,2940 7TH ST,BERKELEY,1502,0,8,0,0,,0,2019-06-26T00:00:00.000,5,FA0001466,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AIDELLS SAUSAGE,11,"[-122.291303, 37.851701]",0,0
18,0,1200 10TH ST,BERKELEY,1498,0,5,0,0,,0,2019-05-24T00:00:00.000,9,FA0001988,0,0,0,0,0,2019-10-14T05:00:02.000,CA,AIN'T NORMAL CAFE,11,"[-122.29756, 37.882024]",0,0
19,0,1888 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-20T00:00:00.000,1,FA0000412,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AJANTA,14,"[-122.277515, 37.891467]",0,0
20,0,1695 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-08-06T00:00:00.000,1,FA0000225,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AKEMI JAPANESE RESTAURANT,14,"[-122.282775, 37.89118]",0,0
21,0,2505-C HEARST AVE,BERKELEY,1501,0,2,0,0,,0,2019-09-11T00:00:00.000,7,FA0001794,0,0,0,0,0,2019-10-14T05:00:02.000,CA,AKI JAPANESE RESTAURANT,31,"[-122.260226, 37.875072]",0,0
22,0,1601 ALCATRAZ AVE,BERKELEY,1495,0,7,0,0,,0,2019-09-06T00:00:00.000,3,FA0000483,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALCATRAZ MARKET,15,"[-122.275807, 37.848152]",0,0
23,0,1741 ALCATRAZ AVE,BERKELEY,1495,0,7,0,0,,0,2019-08-16T00:00:00.000,3,FA0001366,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALCHEMY COOPERATIVE INC.,15,"[-122.272524, 37.848597]",0,0
24,0,1511 E SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-10-01T00:00:00.000,7,FA0000671,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALEGIO CHOCOLATE,8,"[-122.269181, 37.879781]",0,0
25,0,2440 SACRAMENTO ST,BERKELEY,1494,0,1,0,0,,0,2019-01-30T00:00:00.000,10,FA0001559,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALEX MARKET,29,"[-122.281234, 37.862426]",0,0
26,0,2309 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-07-01T00:00:00.000,5,FA0001012,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALFONSO'S CAFE,28,"[-122.290504, 37.86428]",0,0
27,0,1122 UNIVERSITY AVE,BERKELEY,1494,0,8,0,0,,0,2019-04-26T00:00:00.000,6,FA0001853,0,0,0,0,0,2019-10-14T05:00:02.000,CA,ALGORITHM COFFEE,28,"[-122.291066, 37.869183]",0,0
28,0,1025 GILMAN ST,BERKELEY,1502,0,5,0,0,,0,2019-05-31T00:00:00.000,9,FA0001495,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALLEGRO COFFEE ROASTERS @ WHOLE FOODS,11,"[-122.296973, 37.880245]",0,0
29,0,2170 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-22T00:00:00.000,11,FA0000343,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALMARE,32,"[-122.267977, 37.869942]",0,0
30,0,2001 DWIGHT WAY,BERKELEY,1496,0,7,0,0,,0,2019-10-04T00:00:00.000,10,FA0001056,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALTA BATES MEDICAL CTR FOOD SERV,13,"[-122.269843, 37.863652]",0,0
31,0,2450 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-06-10T00:00:00.000,12,FA0001057,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ALTA BATES MEDICAL CTR FOOD SERV,25,"[-122.257329, 37.856488]",0,0
32,0,1950 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,,11,FA0002108,0,0,0,0,0,2019-10-14T05:00:02.000,CA,AMAUSAAN UJI MATCHA,3,"[-122.268467, 37.872787]",0,0
33,0,2928 DOMINGO AVE,BERKELEY,1497,0,6,0,0,,0,2018-10-17T00:00:00.000,13,FA0000657,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AMPHORA NUEVA BERK. OLIVE OIL,19,"[-122.243928, 37.858616]",0,0
34,0,1094 96 DWIGHT WY,BERKELEY,1502,0,8,0,0,,0,2019-07-02T00:00:00.000,5,FA0000464,0,0,1,0,1,2019-10-14T05:00:01.000,CA,ANCHALEE THAI CUISINE,11,"[-122.289728, 37.861059]",0,2
35,0,726 ALLSTON WAY,BERKELEY,1502,0,8,0,0,,0,2019-04-16T00:00:00.000,6,FA0000956,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ANCIENT ORGANICS,11,"[-122.298556, 37.864921]",0,0
36,0,2261 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-23T00:00:00.000,11,FA0000623,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ANGELINE'S LOUISIANA KITCHEN,32,"[-122.267779, 37.86821]",0,0
37,0,2451 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-02-06T00:00:00.000,5,FA0000797,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ANNAHER GROCERY & LIQUORS,28,"[-122.289515, 37.861198]",0,0
38,0,2922 DOMINGO AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-13T00:00:00.000,,FA0000808,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ANN'S CATERING,19,"[-122.243937, 37.858677]",0,0
39,0,2575 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-22T00:00:00.000,5,FA0001828,0,0,0,0,1,2019-10-14T05:00:02.000,CA,ANTHONY'S COOKIES,16,"[-122.289083, 37.859872]",0,1
40,0,2109 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-10T00:00:00.000,11,FA0000059,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ARINEL PIZZA,32,"[-122.268274, 37.871043]",0,0
41,0,2590 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-18T00:00:00.000,12,FA0001321,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ARTICHOKE BASILLE'S PIZZA,18,"[-122.25687, 37.868084]",0,0
42,0,1717 4TH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-08T00:00:00.000,6,FA0002058,0,0,0,0,0,2019-10-14T05:00:02.000,CA,"ARTIS COFFEE, LLC",11,"[-122.301002, 37.871086]",0,0
43,0,2086 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-27T00:00:00.000,11,FA0001107,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ASHA TEA HOUSE,32,"[-122.2687, 37.872066]",0,0
44,0,2270 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-04-25T00:00:00.000,12,FA0000230,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ASHBY CARE CENTER,25,"[-122.261783, 37.855907]",0,0
45,0,2948 M L KING JR WY,BERKELEY,,0,,0,0,,0,2019-07-19T00:00:00.000,,FA0000481,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ASHBY SUPERMARKET 1099/1643,,,0,0
46,0,2000 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-03T00:00:00.000,11,FA0000039,0,0,0,0,0,2019-10-14T05:00:01.000,CA,AU COQUELET,32,"[-122.270516, 37.871828]",0,0
47,0,875 POTTER ST,BERKELEY,1502,0,8,0,0,,0,2019-10-03T00:00:00.000,5,FA0001927,0,0,0,0,0,2019-10-14T05:00:02.000,CA,AUGIE'S MONTREAL,11,"[-122.291933, 37.851378]",0,0
48,0,2650 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-06-12T00:00:00.000,12,FA0000949,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BACHEESO,20,"[-122.258977, 37.861565]",0,0
49,0,2148 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-07-08T00:00:00.000,11,FA0000333,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BAGEL STREET CAFE,32,"[-122.266915, 37.870465]",0,0
50,0,2124 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-05-29T00:00:00.000,11,FA0001989,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BAG O CRAB,32,"[-122.267311, 37.870412]",0,0
51,0,1916 M L KING JR WAY,BERKELEY,,0,,0,0,,0,2019-09-12T00:00:00.000,,FA0001874,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BAIANO PIZZERIA,,,0,0
52,0,1892 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-20T00:00:00.000,1,FA0000413,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BANGKOK JAM,14,"[-122.277432, 37.891472]",0,0
53,0,1958 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2018-09-04T00:00:00.000,11,FA0000590,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BANGKOK NOODLES,3,"[-122.268468, 37.872795]",0,0
54,0,2502 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-10-02T00:00:00.000,12,FA0002084,0,0,1,0,0,2019-10-14T05:00:02.000,CA,BANSHO RAMEN,20,"[-122.258576, 37.864824]",0,1
55,0,2012 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-07T00:00:00.000,11,FA0001861,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BARBARIAN,32,"[-122.268396, 37.87199]",0,0
56,0,1591 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-07-31T00:00:00.000,1,FA0000403,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BARNEY'S,14,"[-122.284795, 37.89107]",0,0
57,0,1600 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-10-08T00:00:00.000,7,FA0000628,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BARNEY'S GOURMET HAMBURGERS,3,"[-122.269114, 37.878113]",0,0
58,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2018-08-16T00:00:00.000,5,FA0001308,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BARON BAKING LLC,11,"[-122.291833, 37.856919]",0,0
59,0,1609 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-14T00:00:00.000,9,FA0001658,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BARTAVELLE ANNEX,2,"[-122.29391, 37.874794]",0,0
60,0,1603 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-14T00:00:00.000,9,FA0001153,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BARTAVELLE COFFEE & WINE BAR,2,"[-122.29402, 37.875122]",0,0
61,0,920 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0001065,0,0,0,0,0,2019-10-14T05:00:01.000,CA,B-DAMA,11,"[-122.290274, 37.853814]",0,0
62,0,2020 OREGON ST,BERKELEY,1495,0,7,0,0,,0,2019-07-24T00:00:00.000,2,FA0001610,0,0,0,0,0,2019-10-14T05:00:01.000,CA,B-DAMA,13,"[-122.267497, 37.857544]",0,0
63,0,2521-D DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-10-07T00:00:00.000,12,FA0000680,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BEAR'S RAMEN HOUSE,18,"[-122.257926, 37.867947]",0,0
64,0,2975 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-03T00:00:00.000,13,FA0000954,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BEBOP,1,"[-122.253015, 37.856681]",0,0
65,0,2130 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-09-04T00:00:00.000,11,FA0001307,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BEN & JERRY'S ICE CREAM,32,"[-122.267124, 37.870437]",0,0
66,0,2109 MILVIA ST,BERKELEY,1496,0,1,0,0,,0,2019-07-17T00:00:00.000,10,FA0002101,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BENTO CHEF,32,"[-122.270609, 37.870565]",0,0
67,0,1281 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-06-26T00:00:00.000,9,FA0001758,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BAGELS,12,"[-122.290395, 37.881533]",0,0
68,0,2020 OREGON ST,BERKELEY,1495,0,7,0,0,,0,2019-07-24T00:00:00.000,2,FA0000504,0,0,0,0,1,2019-10-14T05:00:01.000,CA,BERKELEY BOWL KITCHEN,13,"[-122.267497, 37.857544]",0,1
69,0,2020 OREGON ST,BERKELEY,1495,0,7,0,0,,0,2019-07-24T00:00:00.000,2,FA0001040,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL MARKET PLACE,13,"[-122.267497, 37.857544]",0,0
70,0,2020 OREGON ST,BERKELEY,1495,0,7,0,0,,0,2019-07-24T00:00:00.000,2,FA0001042,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL MEAT DEPT,13,"[-122.267497, 37.857544]",0,0
71,0,2020 OREGON ST,BERKELEY,1495,0,7,0,0,,0,2019-07-24T00:00:00.000,2,FA0001039,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL SEAFOOD DEPT,13,"[-122.267497, 37.857544]",0,0
72,0,920 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0001049,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL WEST #1-FOOD MKT,11,"[-122.290274, 37.853814]",0,0
73,0,920 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0001050,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL WEST #3-SEAFOOD,11,"[-122.290274, 37.853814]",0,0
74,0,920 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0001051,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL WEST #4-MEAT MKT,11,"[-122.290274, 37.853814]",0,0
75,0,920 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0001052,0,0,1,0,1,2019-10-14T05:00:01.000,CA,BERKELEY BOWL WEST #5-REST,11,"[-122.290274, 37.853814]",0,2
76,0,920 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0001053,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL WEST #6-MEZZ KITCHEN,11,"[-122.290274, 37.853814]",0,0
77,0,922 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-20T00:00:00.000,5,FA0000609,0,0,1,0,0,2019-10-14T05:00:01.000,CA,BERKELEY BOWL WEST #7-REST,11,"[-122.290758, 37.85372]",0,1
78,0,2315 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-03-06T00:00:00.000,14,FA0000778,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY CITY CLUB,18,"[-122.262214, 37.867392]",0,0
79,0,1900 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-08T00:00:00.000,11,FA0000596,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY ESPRESSO,3,"[-122.268616, 37.873687]",0,0
80,0,3000 SHATTUCK AVE,BERKELEY,1497,0,7,0,0,,0,2018-11-30T00:00:00.000,2,FA0001549,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY GAS & SMOG,26,"[-122.266475, 37.855026]",0,0
81,0,950 UNIVERSITY AVE,BERKELEY,1502,0,8,0,0,,0,2019-09-04T00:00:00.000,6,FA0001751,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY MOBIL,22,"[-122.295206, 37.868427]",0,0
82,0,1336 GILMAN ST,BERKELEY,1498,0,5,0,0,,0,2019-06-24T00:00:00.000,9,FA0000182,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY NATURAL GROCERY CO.,12,"[-122.288496, 37.881077]",0,0
83,0,2642 ASHBY AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-22T00:00:00.000,13,FA0002050,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BERKELEY ORGANIC MARKET & DELI,25,"[-122.253523, 37.856979]",0,0
84,0,2223 ASHBY AVE,BERKELEY,1497,0,7,0,0,,0,2019-04-29T00:00:00.000,2,FA0001533,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY PINES SKILLED NURSING CENTER,26,"[-122.262655, 37.855792]",0,0
85,0,2050 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-04T00:00:00.000,11,FA0001738,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY SOCIAL CLUB,32,"[-122.269545, 37.871953]",0,0
86,0,225 UNIVERSITY AVE,BERKELEY,1502,0,8,0,0,,0,2019-06-18T00:00:00.000,6,FA0001601,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY SPORTSMAN CENTER,11,"[-122.310259, 37.865451]",0,0
87,0,1 TUNNEL RD,BERKELEY,1497,0,6,0,0,,0,2019-08-14T00:00:00.000,13,FA0000240,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY TENNIS CLUB,1,"[-122.24328, 37.857937]",0,0
88,0,2511 CHANNING WY,BERKELEY,1496,0,2,0,0,,0,2019-06-21T00:00:00.000,12,FA0000764,0,0,1,0,0,2019-10-14T05:00:01.000,CA,BERKELEY THAI HOUSE,18,"[-122.258306, 37.866984]",0,1
89,0,2176 KITTREDGE ST,BERKELEY,1496,0,1,0,0,,0,2019-05-29T00:00:00.000,11,FA0000047,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BERKELEY TOUCHLESS CAR WASH 1099/1615,32,"[-122.266528, 37.868674]",0,0
90,0,2129 DURANT AVE,BERKELEY,1496,0,1,0,0,,0,2019-04-26T00:00:00.000,14,FA0002035,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BETA LOUNGE,32,"[-122.266471, 37.866842]",0,0
91,0,1807-A FOURTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-16T00:00:00.000,6,FA0000817,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BETTE'S OCEANVIEW DINER,11,"[-122.300582, 37.86978]",0,0
92,0,1807 FOURTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-16T00:00:00.000,6,FA0000818,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BETTE'S TO GO,11,"[-122.300582, 37.86978]",0,0
93,0,2428 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,,14,FA0001959,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BIG LITTLE BOWL,32,"[-122.267579, 37.865198]",0,0
94,0,1801 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-07-16T00:00:00.000,6,FA0000098,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BING'S LIQUOR  1099/1615,2,"[-122.292834, 37.871491]",0,0
95,0,1441 ASHBY AVE,BERKELEY,1494,0,8,0,0,,0,2019-04-17T00:00:00.000,4,FA0000457,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BIOFUEL OASIS COOPERATIVE,27,"[-122.279289, 37.853268]",0,0
96,0,1459 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-04-30T00:00:00.000,8,FA0000269,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BKK THAI CUISINE,2,"[-122.283447, 37.870271]",0,0
97,0,3027 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-01-10T00:00:00.000,2,FA0000237,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BLACK & WHITE LIQUOR 1099/1616,26,"[-122.269086, 37.854433]",0,0
98,0,2118 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-24T00:00:00.000,11,FA0001730,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BLUE BOTTLE COFFEE,32,"[-122.268256, 37.870829]",0,0
99,0,2242 BANCROFT WAY,BERKELEY,1503,0,2,0,0,,0,2019-07-02T00:00:00.000,14,FA0001293,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BLUE DOOR,18,"[-122.264768, 37.868001]",0,0
100,0,1964 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-08-26T00:00:00.000,8,FA0001765,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BLUE'S CHOCOLATES,32,"[-122.271521, 37.871701]",0,0
101,0,1200 10TH ST,BERKELEY,1498,0,5,0,0,,0,2019-05-24T00:00:00.000,9,FA0001742,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BLUE WILLOW TEASPOT,11,"[-122.29756, 37.882024]",0,0
102,0,2519-B DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-09T00:00:00.000,12,FA0001548,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BOBA NINJA,18,"[-122.258021, 37.867935]",0,0
103,0,2074 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-29T00:00:00.000,11,FA0001677,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BOBBY G'S PIZZERIA,32,"[-122.269066, 37.872017]",0,0
104,0,2842 SACRAMENTO ST,BERKELEY,1495,0,7,0,0,,0,2019-01-24T00:00:00.000,4,FA0000488,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BOB'S LIQUORS 1099/1615,33,"[-122.279702, 37.856115]",0,0
105,0,2428 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2017-12-22T00:00:00.000,14,FA0001709,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BOFFO CART,32,"[-122.267579, 37.865198]",0,0
106,0,1805 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-08-21T00:00:00.000,7,FA0002111,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BOLLYWOOD CAFE,4,"[-122.260274, 37.87574]",0,0
107,0,1006 UNIVERSITY AVE,BERKELEY,1502,0,8,0,0,,0,2018-12-07T00:00:00.000,6,FA0001855,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BOMBAYMUSIC.COM,22,"[-122.294248, 37.868621]",0,0
108,0,1036 UNIVERSITY AVE,BERKELEY,1502,0,8,0,1,,0,2019-08-01T00:00:00.000,6,FA0000261,0,0,0,0,0,2019-10-14T05:00:01.000,CA,BOMBAY SPICE HOUSE,22,"[-122.293564, 37.868762]",1,0
109,0,2050 BERKELEY WAY,BERKELEY,1496,0,1,0,0,,0,2019-03-13T00:00:00.000,11,FA0001895,0,0,0,0,0,2019-10-14T05:00:02.000,CA,BONCHON,3,"[-122.269228, 37.87288]",0,0
